architecture,fold,system_id,parent_family,structure,hnf_group,comparison,pure_coverage_distance_median,treatment_coverage_distance_median,coverage_distance_reduction,pure_force_component_rmse_ev_a,treatment_force_component_rmse_ev_a,force_component_rmse_reduction_ev_a
DPA2,bcc_to_fcc,POCC__fcc__POCC_17_H1C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_17_H1C4,1.0,pure_pocc_aimd_vs_pure,4.888774620120708,2.177075642375777,2.7116989777449314,1.022767638128477,0.2133100514772035,0.8094575866512734
DPA2,bcc_to_fcc,POCC__fcc__POCC_18_H1C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_18_H1C5,1.0,pure_pocc_aimd_vs_pure,4.898780688729807,2.462868892216433,2.435911796513374,0.9924863714002602,0.2025858081379326,0.7899005632623276
DPA2,bcc_to_fcc,POCC__fcc__POCC_19_H1C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_19_H1C6,1.0,pure_pocc_aimd_vs_pure,4.644509765763365,1.1689107787422763,3.4755989870210886,0.9803140935790388,0.211648439330125,0.7686656542489138
DPA2,bcc_to_fcc,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_20_H1C7,1.0,pure_pocc_aimd_vs_pure,4.696960908069379,1.2858394856698738,3.4111214223995048,0.7876249864022907,0.2105206583790924,0.5771043280231983
DPA2,bcc_to_fcc,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_21_H1C8,1.0,pure_pocc_aimd_vs_pure,4.632958616969924,1.312597975770036,3.3203606411998887,0.8625992917902847,0.2171887533940137,0.645410538396271
DPA2,bcc_to_fcc,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_22_H1C10,1.0,pure_pocc_aimd_vs_pure,4.672065832014681,1.2900922303110396,3.3819736017036415,0.7226001542453443,0.2103979364294735,0.5122022178158708
DPA2,bcc_to_fcc,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_23_H1C12,1.0,pure_pocc_aimd_vs_pure,4.63962121576174,1.23647037369805,3.40315084206369,0.9001461154154944,0.231629243355548,0.6685168720599464
DPA2,bcc_to_fcc,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_24_H1C14,1.0,pure_pocc_aimd_vs_pure,4.7379404198303225,1.4315958836390463,3.3063445361912764,0.7023693411054165,0.2364743527955486,0.46589498830986786
DPA2,bcc_to_fcc,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_25_H2C0,2.0,pure_pocc_aimd_vs_pure,4.925002121311918,1.1128657734783856,3.8121363478335324,0.5845511788379821,0.1419907488982365,0.44256042993974565
DPA2,bcc_to_fcc,POCC__fcc__POCC_26_H2C1__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_26_H2C1,2.0,pure_pocc_aimd_vs_pure,4.913785815971577,1.1917929618132603,3.7219928541583167,0.5988782289953769,0.1549596761217803,0.4439185528735966
DPA2,bcc_to_fcc,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_27_H2C2,2.0,pure_pocc_aimd_vs_pure,4.957881753754508,1.308714533122933,3.649167220631575,0.5938810315888357,0.1622900869561434,0.43159094463269226
DPA2,bcc_to_fcc,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_28_H2C3,2.0,pure_pocc_aimd_vs_pure,4.941155028037018,1.252983109032168,3.6881719190048505,0.582377403556972,0.1440450421853328,0.4383323613716392
DPA2,bcc_to_fcc,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_29_H2C4,2.0,pure_pocc_aimd_vs_pure,4.910908685293982,1.333404492484166,3.5775041928098155,0.6060096709504076,0.1427956763086942,0.4632139946417134
DPA2,bcc_to_fcc,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_30_H2C5,2.0,pure_pocc_aimd_vs_pure,4.9343153342501775,1.3538464784871378,3.5804688557630397,0.5997039585457464,0.1459874969115017,0.4537164616342447
DPA2,bcc_to_fcc,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_31_H2C6,2.0,pure_pocc_aimd_vs_pure,4.535763386264398,1.1846885314524371,3.3510748548119604,0.5922053681336048,0.212555162527101,0.3796502056065038
DPA2,bcc_to_fcc,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_32_H2C7,2.0,pure_pocc_aimd_vs_pure,4.942876887820386,1.3024747311255072,3.640402156694879,0.6116070623256066,0.155218384158661,0.4563886781669456
DPA2,bcc_to_fcc,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_33_H2C8,2.0,pure_pocc_aimd_vs_pure,4.91547251399432,1.2057738332388537,3.7096986807554666,0.597173543363695,0.1560624915034624,0.4411110518602326
DPA2,bcc_to_fcc,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_34_H2C10,2.0,pure_pocc_aimd_vs_pure,4.919434703101,1.1173276376354773,3.802107065465523,0.5882389873503255,0.1342845829024298,0.4539544044478957
DPA2,bcc_to_fcc,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_35_H2C12,2.0,pure_pocc_aimd_vs_pure,4.535583016280416,1.2706548994764784,3.2649281168039375,0.7129343415512276,0.2221997288640058,0.4907346126872218
DPA2,bcc_to_fcc,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_36_H2C14,2.0,pure_pocc_aimd_vs_pure,4.934715325023624,1.3059570482126577,3.628758276810966,0.5851299800343012,0.1419205302504764,0.44320944978382476
DPA2,bcc_to_fcc,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_37_H3C0,3.0,pure_pocc_aimd_vs_pure,4.838954164451376,1.429274341368354,3.4096798230830223,0.6628837356594578,0.1489724758743539,0.5139112597851039
DPA2,bcc_to_fcc,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_38_H3C1,3.0,pure_pocc_aimd_vs_pure,4.744000386652012,1.894425459390271,2.8495749272617417,0.9829121582366,0.1970383743072183,0.7858737839293818
DPA2,bcc_to_fcc,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_39_H3C2,3.0,pure_pocc_aimd_vs_pure,4.751826777137643,2.022911974864259,2.7289148022733833,1.0453302524631676,0.1941097296520721,0.8512205228110955
DPA2,bcc_to_fcc,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_40_H3C3,3.0,pure_pocc_aimd_vs_pure,4.792222834513693,2.2371958200547035,2.555027014458989,1.2991059730209842,0.2022038225896766,1.0969021504313077
DPA2,bcc_to_fcc,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_49_H4C0,4.0,pure_pocc_aimd_vs_pure,5.491299392047603,0.9636867850613507,4.527612606986252,0.6193040771597271,0.0995100829108471,0.5197939942488801
DPA2,fcc_to_bcc,POCC__bcc__POCC_01_H0C0__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_01_H0C0,0.0,pure_pocc_aimd_vs_pure,3.768064438661612,2.762202655887278,1.0058617827743337,1.3959716064901988,0.8011732805615895,0.5947983259286093
DPA2,fcc_to_bcc,POCC__bcc__POCC_02_H0C1__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_02_H0C1,0.0,pure_pocc_aimd_vs_pure,3.702076723697792,2.723062923444175,0.9790138002536168,1.4821346893529863,0.777147477634858,0.7049872117181283
DPA2,fcc_to_bcc,POCC__bcc__POCC_03_H0C2__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_03_H0C2,0.0,pure_pocc_aimd_vs_pure,3.694110039599657,2.6345663410070923,1.0595436985925648,1.432296142653802,0.89514826269253,0.5371478799612719
DPA2,fcc_to_bcc,POCC__bcc__POCC_04_H0C3__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_04_H0C3,0.0,pure_pocc_aimd_vs_pure,3.560535818176704,2.745001153547049,0.8155346646296548,1.9356140384745983,0.8372540955093194,1.098359942965279
DPA2,fcc_to_bcc,POCC__bcc__POCC_05_H0C4__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_05_H0C4,0.0,pure_pocc_aimd_vs_pure,3.706039443735964,2.5182880586008327,1.1877513851351313,1.0902940366753635,0.1357842490265039,0.9545097876488596
DPA2,fcc_to_bcc,POCC__bcc__POCC_06_H0C5__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_06_H0C5,0.0,pure_pocc_aimd_vs_pure,3.722535757599767,2.5739159963308564,1.1486197612689106,1.598562896953536,0.7693311744481627,0.8292317225053732
DPA2,fcc_to_bcc,POCC__bcc__POCC_07_H0C6__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_07_H0C6,0.0,pure_pocc_aimd_vs_pure,3.651528507323513,2.9955030992126623,0.6560254081108505,2.145161365431376,0.4514625751403109,1.6936987902910652
DPA2,fcc_to_bcc,POCC__bcc__POCC_08_H0C7__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_08_H0C7,0.0,pure_pocc_aimd_vs_pure,3.6387879886336334,2.7613247873704445,0.8774632012631889,1.6947549354668765,0.8059891025883489,0.8887658328785276
DPA2,fcc_to_bcc,POCC__bcc__POCC_09_H0C8__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_09_H0C8,0.0,pure_pocc_aimd_vs_pure,3.699821302448133,2.702376017985972,0.9974452844621609,1.6034820052544154,0.767834225089444,0.8356477801649714
DPA2,fcc_to_bcc,POCC__bcc__POCC_10_H0C10__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_10_H0C10,0.0,pure_pocc_aimd_vs_pure,3.50165458128283,2.835831865205376,0.6658227160774541,1.7827666909178124,0.7211181289049466,1.0616485620128657
DPA2,fcc_to_bcc,POCC__bcc__POCC_11_H0C12__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_11_H0C12,0.0,pure_pocc_aimd_vs_pure,3.657794283941296,2.9286800399014856,0.7291142440398102,1.7336666399209306,0.488715577536673,1.2449510623842577
DPA2,fcc_to_bcc,POCC__bcc__POCC_12_H0C14__Hf32_Mo32_Ta32_Ti32_Zr32_n160,bcc,POCC_12_H0C14,0.0,pure_pocc_aimd_vs_pure,3.773485589645493,2.808929430868067,0.9645561587774258,1.7710495322527944,0.7528673976080467,1.0181821346447477
DPA2,fcc_to_bcc,POCC__bcc__POCC_13_H1C0__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_13_H1C0,1.0,pure_pocc_aimd_vs_pure,4.614244489334372,1.269128227100044,3.3451162622343285,0.8281506143570359,0.2209562804730786,0.6071943338839573
DPA2,fcc_to_bcc,POCC__bcc__POCC_14_H1C1__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_14_H1C1,1.0,pure_pocc_aimd_vs_pure,4.5828648690984615,1.278680221819857,3.3041846472786043,0.7967954393709523,0.2213222167895359,0.5754732225814164
DPA2,fcc_to_bcc,POCC__bcc__POCC_15_H1C2__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_15_H1C2,1.0,pure_pocc_aimd_vs_pure,4.536847796753316,1.2883521046167812,3.2484956921365344,0.9142810162754584,0.2456619784482912,0.6686190378271673
DPA2,fcc_to_bcc,POCC__bcc__POCC_16_H1C3__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_16_H1C3,1.0,pure_pocc_aimd_vs_pure,4.543459208697742,1.2730864034795004,3.2703728052182415,0.6908082393105217,0.2498218736255256,0.4409863656849961
DPA2,fcc_to_bcc,POCC__bcc__POCC_17_H1C4__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_17_H1C4,1.0,pure_pocc_aimd_vs_pure,4.538349818639587,1.1928642510968577,3.3454855675427297,0.6131945466668457,0.2178382269521907,0.395356319714655
DPA2,fcc_to_bcc,POCC__bcc__POCC_18_H1C5__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_18_H1C5,1.0,pure_pocc_aimd_vs_pure,4.645216172711248,1.0130763032910366,3.632139869420212,0.7013412302537223,0.2126441701495876,0.4886970601041347
DPA2,fcc_to_bcc,POCC__bcc__POCC_19_H1C6__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_19_H1C6,1.0,pure_pocc_aimd_vs_pure,4.616096836140878,1.2168157933826405,3.3992810427582376,0.9873250983976564,0.2208576035840605,0.7664674948135959
DPA2,fcc_to_bcc,POCC__bcc__POCC_20_H1C7__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_20_H1C7,1.0,pure_pocc_aimd_vs_pure,4.600806341790863,1.3660795235043182,3.2347268182865445,0.8065125013146662,0.209241461374336,0.5972710399403303
DPA2,fcc_to_bcc,POCC__bcc__POCC_21_H1C8__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_21_H1C8,1.0,pure_pocc_aimd_vs_pure,4.559043460387983,1.3324618806478763,3.2265815797401065,0.7654972107743233,0.2287234319026823,0.536773778871641
DPA2,fcc_to_bcc,POCC__bcc__POCC_22_H1C10__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_22_H1C10,1.0,pure_pocc_aimd_vs_pure,4.552208231616457,1.3392863460105562,3.2129218856059008,0.7551919601509817,0.2274270622427298,0.5277648979082519
DPA2,fcc_to_bcc,POCC__bcc__POCC_23_H1C12__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_23_H1C12,1.0,pure_pocc_aimd_vs_pure,4.623701578215881,1.2830056362647912,3.3406959419510898,0.9711992819153392,0.215242462110745,0.7559568198045943
DPA2,fcc_to_bcc,POCC__bcc__POCC_24_H1C14__Hf20_Mo20_Ta20_Ti20_Zr20_n100,bcc,POCC_24_H1C14,1.0,pure_pocc_aimd_vs_pure,4.594004810524294,1.4242081807237934,3.1697966298005005,0.6989500397762465,0.2185065442984773,0.4804434954777692
DPA2,fcc_to_bcc,POCC__bcc__POCC_25_H2C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_25_H2C0,2.0,pure_pocc_aimd_vs_pure,5.3689348107076444,0.0181476384705845,5.35078717223706,0.746517281648108,0.084243333945207,0.662273947702901
DPA2,fcc_to_bcc,POCC__bcc__POCC_33_H2C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_33_H2C8,2.0,pure_pocc_aimd_vs_pure,5.263812417612762,2.634371308566012,2.6294411090467498,0.6191716685681848,0.2239649914916221,0.39520667707656276
DPA2,fcc_to_bcc,POCC__bcc__POCC_34_H2C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_34_H2C10,2.0,pure_pocc_aimd_vs_pure,4.891658029854182,2.399438067531201,2.492219962322981,1.0062445925340309,0.2028840354748501,0.8033605570591807
DPA2,fcc_to_bcc,POCC__bcc__POCC_35_H2C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_35_H2C12,2.0,pure_pocc_aimd_vs_pure,4.87352903288128,2.3383887514136763,2.535140281467604,0.8034644226838628,0.252179263948395,0.5512851587354677
DPA2,fcc_to_bcc,POCC__bcc__POCC_36_H2C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_36_H2C14,2.0,pure_pocc_aimd_vs_pure,5.005874351140314,2.32146955381965,2.6844047973206635,0.732029469845138,0.2101152556806843,0.5219142141644537
DPA2,fcc_to_bcc,POCC__bcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_37_H3C0,3.0,pure_pocc_aimd_vs_pure,4.960231951961276,0.8762346095990319,4.083997342362244,0.5845637894213752,0.1029459601413257,0.4816178292800495
DPA2,fcc_to_bcc,POCC__bcc__POCC_38_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_38_H4C0,4.0,pure_pocc_aimd_vs_pure,5.432127776753763,1.933009155323147,3.499118621430616,0.94005668677447,0.1626733571455458,0.7773833296289242
DPA2,fcc_to_bcc,POCC__bcc__POCC_39_H4C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_39_H4C1,4.0,pure_pocc_aimd_vs_pure,5.432350480167885,1.902844060298973,3.5295064198689117,0.7649365055430863,0.1666451976543133,0.598291307888773
DPA2,fcc_to_bcc,POCC__bcc__POCC_40_H4C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_40_H4C2,4.0,pure_pocc_aimd_vs_pure,5.441472759376545,1.9543254355126087,3.487147323863936,0.7952971195751694,0.1852827051233341,0.6100144144518352
DPA2,fcc_to_bcc,POCC__bcc__POCC_41_H4C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_41_H4C3,4.0,pure_pocc_aimd_vs_pure,5.4730922037283785,1.9039019629387868,3.5691902407895917,0.7470278733247169,0.1354452984673856,0.6115825748573313
DPA2,fcc_to_bcc,POCC__bcc__POCC_42_H4C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_42_H4C4,4.0,pure_pocc_aimd_vs_pure,5.400468453212614,1.880150599800611,3.520317853412003,0.6281031595228782,0.1550790649762082,0.47302409454667005
DPA2,fcc_to_bcc,POCC__bcc__POCC_43_H4C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_43_H4C5,4.0,pure_pocc_aimd_vs_pure,5.395412733036429,1.8962305024564925,3.4991822305799367,0.6855563776409026,0.1785742054894188,0.5069821721514838
DPA2,fcc_to_bcc,POCC__bcc__POCC_44_H4C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_44_H4C6,4.0,pure_pocc_aimd_vs_pure,5.498576913671456,1.896232112525006,3.60234480114645,0.7517340873809217,0.1500808583880916,0.6016532289928301
DPA2,fcc_to_bcc,POCC__bcc__POCC_45_H4C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_45_H4C7,4.0,pure_pocc_aimd_vs_pure,5.425115167796466,1.912974483597092,3.512140684199374,0.7418645876407879,0.1712501687186528,0.570614418922135
DPA2,fcc_to_bcc,POCC__bcc__POCC_46_H4C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_46_H4C8,4.0,pure_pocc_aimd_vs_pure,5.520309438178991,1.6599298519036665,3.8603795862753243,0.8203497546365934,0.1919315316267184,0.628418223009875
DPA2,fcc_to_bcc,POCC__bcc__POCC_47_H4C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_47_H4C10,4.0,pure_pocc_aimd_vs_pure,5.491801119518442,0.9799860504020426,4.511815069116399,0.6093329647457945,0.1107335126141982,0.4985994521315963
DPA2,fcc_to_bcc,POCC__bcc__POCC_48_H4C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_48_H4C12,4.0,pure_pocc_aimd_vs_pure,5.491008477984291,1.8687360417736896,3.6222724362106016,0.7135191108339349,0.1529087203117071,0.5606103905222278
DPA2,fcc_to_bcc,POCC__bcc__POCC_49_H4C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,bcc,POCC_49_H4C14,4.0,pure_pocc_aimd_vs_pure,5.462055158842634,1.9438993959317776,3.518155762910856,0.7528244981261027,0.1727066780965167,0.580117820029586
DPA3,bcc_to_fcc,POCC__fcc__POCC_01_H0C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_01_H0C0,0.0,pure_pocc_aimd_vs_pure,3.797831784744021,2.525342638399991,1.27248914634403,0.4467478441863267,1.0931884385469606,-0.646440594360634
DPA3,bcc_to_fcc,POCC__fcc__POCC_02_H0C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_02_H0C1,0.0,pure_pocc_aimd_vs_pure,3.613411109470228,2.545131939350971,1.0682791701192573,0.433064049923954,0.6356794668425971,-0.20261541691864315
DPA3,bcc_to_fcc,POCC__fcc__POCC_03_H0C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_03_H0C2,0.0,pure_pocc_aimd_vs_pure,3.68521101986824,2.528001369173995,1.157209650694245,0.5344315241425251,0.4781113756573281,0.056320148485197064
DPA3,bcc_to_fcc,POCC__fcc__POCC_04_H0C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_04_H0C3,0.0,pure_pocc_aimd_vs_pure,3.656619899373652,2.440475234257266,1.2161446651163859,0.4413853441232914,0.336773588442371,0.1046117556809204
DPA3,bcc_to_fcc,POCC__fcc__POCC_05_H0C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_05_H0C4,0.0,pure_pocc_aimd_vs_pure,3.750967687948602,2.467071733149263,1.283895954799339,0.466811541608059,0.5572796502084546,-0.09046810860039561
DPA3,bcc_to_fcc,POCC__fcc__POCC_06_H0C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_06_H0C5,0.0,pure_pocc_aimd_vs_pure,3.753433696195695,2.36909997336356,1.3843337228321353,0.4370608395285671,0.6335836834455094,-0.1965228439169423
DPA3,bcc_to_fcc,POCC__fcc__POCC_07_H0C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_07_H0C6,0.0,pure_pocc_aimd_vs_pure,3.686280272313149,2.4767752824595,1.2095049898536487,0.5979126199412363,0.7057388628581526,-0.10782624291691623
DPA3,bcc_to_fcc,POCC__fcc__POCC_08_H0C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_08_H0C7,0.0,pure_pocc_aimd_vs_pure,4.460461985632337,3.170947396634692,1.289514588997645,0.4768251326388017,0.4878571556112491,-0.011032022972447375
DPA3,bcc_to_fcc,POCC__fcc__POCC_09_H0C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_09_H0C8,0.0,pure_pocc_aimd_vs_pure,3.9364383302166073,2.5915960068979604,1.3448423233186468,0.4402331469938825,0.4323535879771222,0.007879559016760296
DPA3,bcc_to_fcc,POCC__fcc__POCC_10_H0C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_10_H0C10,0.0,pure_pocc_aimd_vs_pure,3.861582018914048,2.6840736784742827,1.1775083404397653,0.4880966551357881,0.3160083052018678,0.1720883499339203
DPA3,bcc_to_fcc,POCC__fcc__POCC_11_H0C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_11_H0C12,0.0,pure_pocc_aimd_vs_pure,3.9207517692476896,2.3943778237443336,1.526373945503356,0.5677785707482705,0.5816361039445949,-0.013857533196324323
DPA3,bcc_to_fcc,POCC__fcc__POCC_12_H0C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_12_H0C14,0.0,pure_pocc_aimd_vs_pure,3.902761963012279,2.368393262781358,1.534368700230921,0.4796992938091132,0.7832629918919809,-0.3035636980828677
DPA3,bcc_to_fcc,POCC__fcc__POCC_13_H1C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_13_H1C0,1.0,pure_pocc_aimd_vs_pure,4.591236371043089,1.363531342826123,3.227705028216966,0.3814595813127927,0.2467271132661139,0.13473246804667877
DPA3,bcc_to_fcc,POCC__fcc__POCC_14_H1C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_14_H1C1,1.0,pure_pocc_aimd_vs_pure,4.637904564793718,1.184112274202077,3.4537922905916414,0.3427844060088587,0.2211948758453367,0.12158953016352197
DPA3,bcc_to_fcc,POCC__fcc__POCC_15_H1C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_15_H1C2,1.0,pure_pocc_aimd_vs_pure,4.590176213213372,1.2447037993510397,3.345472413862332,0.3517462578453998,0.251056843314259,0.10068941453114083
DPA3,bcc_to_fcc,POCC__fcc__POCC_16_H1C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_16_H1C3,1.0,pure_pocc_aimd_vs_pure,4.635574208776912,1.1180780381992206,3.517496170577692,0.3485212944162904,0.2303418749219621,0.11817941949432828
DPA3,bcc_to_fcc,POCC__fcc__POCC_17_H1C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_17_H1C4,1.0,pure_pocc_aimd_vs_pure,4.888774620120708,2.177075642375777,2.7116989777449314,0.4242195697618075,0.1881772403413482,0.23604232942045933
DPA3,bcc_to_fcc,POCC__fcc__POCC_18_H1C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_18_H1C5,1.0,pure_pocc_aimd_vs_pure,4.898780688729807,2.462868892216433,2.435911796513374,0.4574350415376579,0.1982750135664938,0.2591600279711641
DPA3,bcc_to_fcc,POCC__fcc__POCC_19_H1C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_19_H1C6,1.0,pure_pocc_aimd_vs_pure,4.644509765763365,1.1689107787422763,3.4755989870210886,0.3322759305532948,0.2146611528026991,0.1176147777505957
DPA3,bcc_to_fcc,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_20_H1C7,1.0,pure_pocc_aimd_vs_pure,4.696960908069379,1.2858394856698738,3.4111214223995048,0.3355871840258967,0.2178795225433779,0.11770766148251882
DPA3,bcc_to_fcc,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_21_H1C8,1.0,pure_pocc_aimd_vs_pure,4.632958616969924,1.312597975770036,3.3203606411998887,0.3204128935083825,0.2222397673614326,0.09817312614694987
DPA3,bcc_to_fcc,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_22_H1C10,1.0,pure_pocc_aimd_vs_pure,4.672065832014681,1.2900922303110396,3.3819736017036415,0.3159892989153032,0.2102911409888506,0.1056981579264526
DPA3,bcc_to_fcc,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_23_H1C12,1.0,pure_pocc_aimd_vs_pure,4.63962121576174,1.23647037369805,3.40315084206369,0.3165574022733595,0.2315935481463755,0.08496385412698398
DPA3,bcc_to_fcc,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_24_H1C14,1.0,pure_pocc_aimd_vs_pure,4.7379404198303225,1.4315958836390463,3.3063445361912764,0.3373067556300658,0.2369794481877155,0.1003273074423503
DPA3,bcc_to_fcc,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_25_H2C0,2.0,pure_pocc_aimd_vs_pure,4.925002121311918,1.1128657734783856,3.8121363478335324,0.4810755274287187,0.1336446809333837,0.34743084649533496
