fold,fold_label,control,system_id,held_out_environment_count,pure_median_distance,systematic_seed_reduction_fraction,random_median_reduction_fraction,random_q025_reduction_fraction,random_q975_reduction_fraction,systematic_empirical_percentile
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_18_H1C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.898780688729807,0.40610500008827904,0.4607835154225593,0.43703926557081924,0.47574663046925075,0.01
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_19_H1C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,4.644509765763365,0.6272725632215468,0.7056848016444816,0.637031915771498,0.7270846626883679,1.21
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.696960908069379,0.551573439737704,0.6790110063147006,0.6380219646974074,0.6964983642882321,0.0
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.632958616969924,0.5474218838710124,0.6692388046853457,0.6212657922968631,0.6931506945565272,0.0
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.672065832014681,0.554119674283716,0.6761161659206875,0.638742650780578,0.6935685535511471,0.0
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.63962121576174,0.6004321983025452,0.6819912283914529,0.6289043322529261,0.708433921831905,0.04
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,120,4.7379404198303225,0.5054646073705901,0.6326634558986424,0.5592381420590538,0.6786060284819908,0.0
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.925002121311918,0.6788749884098392,0.6419214203370975,0.6270861624808401,0.7602014361123206,51.09
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_26_H2C1__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.913785815971577,0.6556933750096979,0.6422935149755888,0.6260925695351117,0.7456095568123472,51.09
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.957881753754508,0.6352109648345341,0.6384091605778428,0.6275095818428367,0.7255706060480556,39.93
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.941155028037018,0.6556034258887883,0.639673231585768,0.6273702691290246,0.7351947753304803,51.09
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.910908685293982,0.6234098929680087,0.6425348734184064,0.6269665282813257,0.7144596615085185,0.15
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,660,4.9343153342501775,0.6288003223302225,0.641004321430209,0.6289049968923476,0.7114853473604938,2.21
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.535763386264398,0.5779942101005664,0.6904151097367404,0.6392587256883926,0.7123040658107513,0.0
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.942876887820386,0.6380133848669213,0.6365356137672069,0.6258466099461439,0.7286142004014781,50.81
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.91547251399432,0.6568886687435976,0.6434810915795968,0.6273321479381715,0.7409444554414679,51.09
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.9194347031009995,0.687676040977742,0.6424400022157759,0.6257213779729077,0.7595019379741427,51.09
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.535583016280416,0.5897098898463073,0.6603447082089341,0.6435901506732481,0.697880984827268,0.0
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.934715325023624,0.6363703810258974,0.637481861513233,0.624981778493074,0.7273074868270235,48.67
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.838954164451376,0.6772972502342909,0.46758736447995386,0.4210393975000657,0.679604201269453,92.14
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,4.744000386652012,0.4650695555309911,0.49581879032741855,0.45440526652338076,0.5485437639896836,11.3
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.751826777137643,0.4977428767375397,0.474052519558233,0.4264138021792073,0.5204847901489192,85.61
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.792222834513693,0.39181915511912224,0.4837191312239399,0.44244340326355797,0.5099587209478359,0.0
bcc_to_fcc,BCC-to-FCC,pooled_random_frames,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,360,5.491299392047603,0.7108919407886919,0.7350766250454328,0.6197085862659327,0.8047851267614672,39.26
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_01_H0C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,3.7978317847440213,0.22198271215123916,0.3019265281841074,0.25452722268398675,0.3128290356273748,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_02_H0C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,3.6134111094702277,0.16711378314666783,0.2554556572619724,0.23339880924318493,0.2753909773362954,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_03_H0C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,3.68521101986824,0.21443914232810896,0.2762457332710065,0.25522364508742956,0.28536774797067715,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_04_H0C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,3.656619899373652,0.20991531727206098,0.28552845839209556,0.2713971611666689,0.29739987098022547,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_05_H0C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,3.7509676879486014,0.20920580268513864,0.3024351941590482,0.2799565730830655,0.31508524893917156,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_06_H0C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,3.7534336961956947,0.23590772932082824,0.3289466029753732,0.29436321819471833,0.3407744519345399,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_07_H0C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,3.686280272313149,0.18066983472016707,0.2875624858214007,0.26462977113466984,0.2978126298977781,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_08_H0C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,60,4.460461985632337,0.231672757622336,0.24911519572600488,0.231608880608677,0.28909888553053925,4.215
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_09_H0C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,120,3.9364383302166073,0.19483593223461382,0.27715682041054646,0.1948438044871742,0.3231316828330274,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_10_H0C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,120,3.8615820189140475,0.1609279541448451,0.24620308536864918,0.19762763453704804,0.2901269993754923,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_11_H0C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,120,3.9207517692476896,0.2526515790511921,0.35621249324295123,0.25769474485000754,0.3725556296354375,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_12_H0C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,120,3.9027619630122787,0.2344420291774035,0.3426873851903798,0.29304711478432843,0.3857662757609255,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_13_H1C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.591236371043089,0.5312257725833971,0.6601039727538391,0.6193577432516185,0.6776895097545618,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_14_H1C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,4.637904564793718,0.5857658203962746,0.6778859334565692,0.6558337592499683,0.6925933611080913,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_15_H1C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,4.590176213213372,0.5700713815641375,0.6628925408914739,0.6253751413365533,0.6735154163045796,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_16_H1C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,4.635574208776912,0.5983350242293,0.6824531029467634,0.657651903614359,0.692213707674374,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_17_H1C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.888774620120708,0.42707850027373134,0.5106912738137326,0.4845046461882824,0.5241307409774315,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_18_H1C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.898780688729807,0.40610500008827904,0.4637653065716214,0.4456579486203897,0.4759297656495481,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_19_H1C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,4.644509765763365,0.6272725632215468,0.6938253912328326,0.6708768698395994,0.7054652299211974,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.696960908069379,0.551573439737704,0.6648217449455106,0.6393068718918657,0.6822813492804489,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.632958616969924,0.5474218838710124,0.6555867007818917,0.6290918979709657,0.6719510885506047,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.672065832014681,0.554119674283716,0.6596214462033948,0.6343550693618368,0.6746399093380759,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.63962121576174,0.6004321983025452,0.67441111184311,0.6549958131290182,0.6865603792559372,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,120,4.7379404198303225,0.5054646073705901,0.6282255470912411,0.5773513368894521,0.6690514006868074,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.925002121311918,0.6788749884098392,0.73787431851556,0.6830479239786811,0.7437235660405167,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_26_H2C1__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.913785815971577,0.6556933750096979,0.7223567666593832,0.6678818864203148,0.7308854649895995,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.957881753754508,0.6352109648345341,0.7018197158719829,0.6555179921179463,0.7149928432801269,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.941155028037018,0.6556034258887883,0.7134389141224239,0.6655520899647623,0.7240850929618845,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.910908685293982,0.6234098929680087,0.6954427631616085,0.6491863157721925,0.6978887511766597,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,660,4.9343153342501775,0.6288003223302225,0.6941116130294793,0.6508516397419332,0.6999759421556776,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.535763386264398,0.5779942101005664,0.6762165451907071,0.6445789778769742,0.6844666741095173,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.942876887820386,0.6380133848669213,0.7056816207777681,0.655366785701171,0.7191212190544986,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.91547251399432,0.6568886687435976,0.7199825581276352,0.6686687561950916,0.7290437236694007,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,600,4.9194347031009995,0.687676040977742,0.7418075287949978,0.6888553113652413,0.7467475514098744,0.01
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.535583016280416,0.5897098898463073,0.6889548560619975,0.6441004289815214,0.6927771669178987,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,540,4.934715325023624,0.6363703810258974,0.7067742365909779,0.6558223978221457,0.7149559082676886,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.838954164451376,0.6772972502342909,0.7046315602928633,0.6772972502342909,0.7046315602928633,18.615
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,240,4.744000386652012,0.4650695555309911,0.53972408149142,0.5166303083123368,0.5726762891969114,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.751826777137643,0.4977428767375397,0.5415250171773457,0.5235411165860999,0.5546837434568853,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,180,4.792222834513693,0.39181915511912224,0.4779632018795601,0.4528723878965832,0.503825251142237,0.0
bcc_to_fcc,BCC-to-FCC,one_per_trajectory,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,360,5.491299392047603,0.7108919407886919,0.7874468738055483,0.7442648029275941,0.8013586106658703,0.0
