fold,treatment,system_id,parent_family,structure,hnf_group,pure_median_distance,augmented_median_distance,absolute_distance_reduction,relative_distance_reduction
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_11_H0C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_11_H0C12,0,3.9207517692476896,2.9301676436795057,0.990584125568184,0.2526515790511921
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_11_H0C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_11_H0C12,0,3.9207517692476896,2.3943778237443336,1.526373945503356,0.38930644818563337
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_12_H0C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_12_H0C14,0,3.9027619630122787,2.9877905290072935,0.9149714340049853,0.2344420291774035
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_12_H0C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_12_H0C14,0,3.9027619630122787,2.3683932627813586,1.53436870023092,0.3931494451295319
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_13_H1C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_13_H1C0,1,4.591236371043089,2.1522532827227314,2.4389830883203576,0.5312257725833971
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_13_H1C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_13_H1C0,1,4.591236371043089,1.363531342826123,3.227705028216966,0.7030143445835396
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_14_H1C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_14_H1C1,1,4.637904564793718,1.9211785924776992,2.716725972316019,0.5857658203962746
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_14_H1C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_14_H1C1,1,4.637904564793718,1.1841122742020773,3.453792290591641,0.7446880897052819
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_15_H1C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_15_H1C2,1,4.590176213213372,1.9734481177239838,2.616728095489388,0.5700713815641375
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_15_H1C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_15_H1C2,1,4.590176213213372,1.2447037993510395,3.3454724138623324,0.7288331119472036
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_16_H1C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_16_H1C3,1,4.635574208776912,1.8619478022516602,2.773626406525252,0.5983350242293
