architecture,fold,regime,system_id,parent_family,structure,hnf_group,coverage_distance_median,coverage_distance_p90,force_component_rmse_ev_a
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_20_H1C7,1.0,1.2858394856698738,1.920954508275389,0.19221173134319
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_21_H1C8,1.0,1.312597975770036,2.0582289250555066,0.217310806859852
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_22_H1C10,1.0,1.2900922303110396,2.001928740258058,0.2087561053020047
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_23_H1C12,1.0,1.23647037369805,2.081467516491815,0.2190214017526706
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_24_H1C14,1.0,1.4315958836390463,2.203985285563593,0.2083090089521974
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_25_H2C0,2.0,1.1128657734783856,1.4053560267899543,0.1344749782315437
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_26_H2C1__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_26_H2C1,2.0,1.1917929618132603,1.4735415062351152,0.160531139972325
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_27_H2C2,2.0,1.308714533122933,1.5895106530667298,0.1537359520246974
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_28_H2C3,2.0,1.252983109032168,1.4749176235731642,0.1365194781177497
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_29_H2C4,2.0,1.333404492484166,1.590579295306171,0.1514054630748312
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_30_H2C5,2.0,1.3538464784871378,1.597093711157133,0.1577216251694458
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_31_H2C6,2.0,1.1846885314524371,1.5611843135437218,0.2123159810701307
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_32_H2C7,2.0,1.3024747311255072,1.5319644220957211,0.1585929260077387
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_33_H2C8,2.0,1.2057738332388537,1.4868285019343963,0.1483300458093614
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_34_H2C10,2.0,1.1173276376354773,1.3934495139717769,0.1284209739541082
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_35_H2C12,2.0,1.2706548994764784,1.6403937261746904,0.2115270946045886
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_36_H2C14,2.0,1.3059570482126577,1.53462528623517,0.1384957742346504
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_37_H3C0,3.0,1.429274341368354,2.0020653747182604,0.1263440959971127
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_38_H3C1,3.0,1.894425459390271,2.380231324515837,0.1505742271282617
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_39_H3C2,3.0,2.022911974864259,2.680375875991876,0.1523838147950277
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_40_H3C3,3.0,2.2371958200547035,2.908154381839396,0.153594649080088
DPA4,bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_49_H4C0,4.0,0.9636867850613507,1.269813730301124,0.0922044145200476
